sale_id,branch,city,customer_type,gender,product_name,product_category,unit_price,quantity,tax,total_price,reward_points,order_date,month,year
777,B,Los Angeles,Member,Female,Detergent,Stationery,8.81,4,2.47,37.71,3,7/3/2020,7,2020
778,B,Los Angeles,Member,Male,Orange Juice,Personal Care,3.11,4,0.87,13.31,1,7/12/2024,7,2024
779,B,Los Angeles,Member,Female,Orange Juice,Beverages,10.57,20,14.8,226.2,22,8/27/2022,8,2022
780,A,Chicago,Normal,Male,Shampoo,Stationery,6.64,7,3.25,49.73,0,1/7/2021,1,2021
781,A,Chicago,Normal,Male,Shampoo,Stationery,17.37,20,24.32,371.72,0,8/23/2022,8,2022
782,A,New York,Member,Female,Detergent,Beverages,4.94,7,2.42,37,3,6/14/2020,6,2020
783,A,Chicago,Member,Female,Detergent,Household,4.62,3,0.97,14.83,1,9/17/2021,9,2021
784,B,Los Angeles,Normal,Male,Notebook,Stationery,10.23,10,7.16,109.46,0,11/15/2023,11,2023
785,A,New York,Normal,Female,Apple,Household,9.94,6,4.17,63.81,0,10/4/2020,10,2020
786,A,Chicago,Normal,Male,Shampoo,Household,5.14,17,6.12,93.5,0,5/26/2023,5,2023
787,A,Chicago,Normal,Male,Shampoo,Personal Care,17.65,12,14.83,226.63,0,8/14/2021,8,2021
788,A,Chicago,Normal,Female,Detergent,Personal Care,10.01,20,14.01,214.21,0,9/3/2021,9,2021
789,B,Los Angeles,Member,Female,Notebook,Household,1.82,18,2.29,35.05,3,6/14/2024,6,2024
790,A,New York,Normal,Female,Shampoo,Personal Care,16.31,7,7.99,122.16,0,5/22/2023,5,2023
791,B,Los Angeles,Member,Male,Detergent,Beverages,11.87,2,1.66,25.4,2,2/19/2020,2,2020
792,A,New York,Normal,Male,Detergent,Beverages,2.97,10,2.08,31.78,0,11/7/2022,11,2022
793,B,Los Angeles,Member,Male,Notebook,Household,5.86,18,7.38,112.86,11,5/24/2020,5,2020
794,A,New York,Normal,Female,Notebook,Personal Care,2.28,16,2.55,39.03,0,1/21/2022,1,2022
795,B,Los Angeles,Member,Female,Apple,Beverages,5.17,2,0.72,11.06,1,5/4/2022,5,2022
796,A,Chicago,Member,Male,Shampoo,Fruits,8.75,6,3.68,56.18,5,11/2/2023,11,2023
797,A,New York,Member,Male,Orange Juice,Personal Care,1.87,18,2.36,36.02,3,4/20/2022,4,2022
798,A,New York,Member,Female,Orange Juice,Fruits,12.01,11,9.25,141.36,14,12/24/2020,12,2020
799,A,New York,Normal,Female,Notebook,Stationery,4.05,3,0.85,13,0,2/4/2021,2,2021
800,A,Chicago,Member,Female,Detergent,Personal Care,6.27,20,8.78,134.18,13,4/15/2020,4,2020
801,B,Los Angeles,Member,Female,Apple,Beverages,9.58,14,9.39,143.51,14,10/21/2021,10,2021
802,A,Chicago,Normal,Male,Detergent,Personal Care,6.88,4,1.93,29.45,0,1/16/2022,1,2022
803,A,Chicago,Member,Female,Shampoo,Fruits,1.1,16,1.23,18.83,1,4/22/2021,4,2021
804,A,New York,Member,Female,Notebook,Personal Care,4.26,7,2.09,31.91,3,8/11/2021,8,2021
805,B,Los Angeles,Normal,Female,Orange Juice,Beverages,11.11,19,14.78,225.87,0,7/27/2023,7,2023
806,A,Chicago,Normal,Female,Orange Juice,Fruits,7.64,20,10.7,163.5,0,1/18/2024,1,2024
807,A,Chicago,Normal,Male,Apple,Beverages,9.78,5,3.42,52.32,0,2/26/2020,2,2020
808,A,Chicago,Normal,Male,Detergent,Stationery,8.92,4,2.5,38.18,0,10/21/2024,10,2024
809,B,Los Angeles,Member,Female,Detergent,Beverages,3.82,4,1.07,16.35,1,7/4/2024,7,2024
810,A,New York,Member,Female,Apple,Household,17.25,4,4.83,73.83,7,6/2/2022,6,2022
811,A,Chicago,Member,Female,Notebook,Stationery,5.52,20,7.73,118.13,11,7/8/2023,7,2023
812,B,Los Angeles,Normal,Female,Apple,Beverages,19.05,19,25.34,387.29,0,12/24/2022,12,2022
813,B,Los Angeles,Normal,Male,Detergent,Beverages,20.23,19,26.91,411.28,0,2/10/2020,2,2020
814,A,Chicago,Normal,Female,Apple,Beverages,6.24,10,4.37,66.77,0,2/27/2024,2,2024
815,A,Chicago,Member,Male,Apple,Household,15.98,8,8.95,136.79,13,12/21/2024,12,2024
816,B,Los Angeles,Member,Female,Notebook,Fruits,3.05,17,3.63,55.48,5,10/29/2022,10,2022
817,A,Chicago,Member,Female,Notebook,Fruits,14.43,18,18.18,277.92,27,8/24/2022,8,2022
818,B,Los Angeles,Normal,Male,Orange Juice,Beverages,9,1,0.63,9.63,0,7/30/2023,7,2023
819,B,Los Angeles,Member,Female,Notebook,Fruits,3.96,20,5.54,84.74,8,8/20/2020,8,2020
820,A,New York,Member,Female,Shampoo,Stationery,12.87,7,6.31,96.4,9,5/16/2024,5,2024
821,B,Los Angeles,Member,Female,Detergent,Personal Care,20.21,14,19.81,302.75,30,9/27/2023,9,2023
822,A,New York,Member,Female,Shampoo,Personal Care,6.1,18,7.69,117.49,11,3/13/2021,3,2021
823,B,Los Angeles,Member,Female,Detergent,Fruits,18.97,3,3.98,60.89,6,2/19/2022,2,2022
824,A,Chicago,Normal,Female,Detergent,Personal Care,20.64,8,11.56,176.68,0,4/18/2022,4,2022
825,B,Los Angeles,Member,Male,Shampoo,Fruits,14.76,15,15.5,236.9,23,11/1/2020,11,2020
826,B,Los Angeles,Normal,Male,Apple,Personal Care,16.21,15,17.02,260.17,0,5/29/2020,5,2020
827,A,Chicago,Normal,Male,Orange Juice,Personal Care,11.91,13,10.84,165.67,0,8/10/2021,8,2021
828,A,New York,Member,Female,Notebook,Personal Care,10.34,4,2.9,44.26,4,2/12/2024,2,2024
829,B,Los Angeles,Normal,Male,Notebook,Fruits,1.33,17,1.58,24.19,0,1/27/2021,1,2021
830,A,New York,Member,Male,Apple,Fruits,12.95,14,12.69,193.99,19,5/27/2023,5,2023
831,B,Los Angeles,Normal,Female,Notebook,Personal Care,9.07,17,10.79,164.98,0,7/15/2024,7,2024
832,A,Chicago,Member,Female,Apple,Stationery,7.59,10,5.31,81.21,8,6/18/2024,6,2024
833,A,New York,Member,Male,Orange Juice,Personal Care,18.92,5,6.62,101.22,10,6/23/2023,6,2023
834,A,Chicago,Member,Male,Orange Juice,Personal Care,20.61,12,17.31,264.63,26,8/2/2020,8,2020
835,B,Los Angeles,Member,Female,Notebook,Household,18.97,7,9.3,142.09,14,6/29/2024,6,2024
836,A,New York,Member,Male,Detergent,Household,17.34,18,21.85,333.97,33,11/2/2021,11,2021
837,A,Chicago,Member,Male,Shampoo,Fruits,10.78,17,12.83,196.09,19,5/30/2021,5,2021
838,A,Chicago,Normal,Female,Shampoo,Fruits,11.41,20,15.97,244.17,0,7/24/2020,7,2020
839,A,New York,Member,Male,Shampoo,Personal Care,14.63,19,19.46,297.43,29,10/25/2024,10,2024
840,B,Los Angeles,Normal,Female,Shampoo,Household,20.51,1,1.44,21.95,0,12/13/2024,12,2024
841,A,Chicago,Normal,Female,Apple,Beverages,12.4,7,6.08,92.88,0,5/20/2021,5,2021
842,A,Chicago,Member,Male,Apple,Personal Care,19.4,10,13.58,207.58,20,12/18/2023,12,2023
843,A,New York,Member,Male,Notebook,Beverages,9.01,7,4.41,67.48,6,3/22/2020,3,2020
844,A,New York,Normal,Male,Shampoo,Beverages,20.64,5,7.22,110.42,0,7/17/2022,7,2022
845,A,New York,Member,Female,Orange Juice,Fruits,1.1,10,0.77,11.77,1,2/1/2021,2,2021
846,A,Chicago,Normal,Female,Shampoo,Stationery,13.11,7,6.42,98.19,0,1/10/2024,1,2024
847,B,Los Angeles,Member,Male,Shampoo,Personal Care,14.26,16,15.97,244.13,24,12/21/2023,12,2023
848,A,New York,Normal,Female,Notebook,Household,2.42,9,1.52,23.3,0,11/16/2022,11,2022
849,A,New York,Normal,Male,Orange Juice,Fruits,4.84,4,1.36,20.72,0,3/25/2024,3,2024
850,A,New York,Member,Male,Orange Juice,Beverages,1.9,11,1.46,22.36,2,11/14/2024,11,2024
851,B,Los Angeles,Normal,Male,Orange Juice,Personal Care,8.39,16,9.4,143.64,0,7/15/2020,7,2020
852,A,New York,Normal,Female,Orange Juice,Stationery,12.13,19,16.13,246.6,0,7/4/2020,7,2020
853,A,Chicago,Member,Female,Shampoo,Beverages,5.44,7,2.67,40.75,4,1/2/2024,1,2024
854,A,Chicago,Normal,Male,Detergent,Stationery,15.31,10,10.72,163.82,0,2/8/2021,2,2021
855,A,Chicago,Normal,Male,Orange Juice,Fruits,8.72,15,9.16,139.96,0,8/23/2022,8,2022
856,A,Chicago,Member,Female,Detergent,Beverages,3.05,19,4.06,62.01,6,9/7/2023,9,2023
857,B,Los Angeles,Normal,Male,Shampoo,Fruits,1.05,15,1.1,16.85,0,3/11/2020,3,2020
858,A,New York,Member,Female,Orange Juice,Stationery,6.48,7,3.18,48.54,4,12/16/2023,12,2023
859,A,Chicago,Normal,Male,Notebook,Stationery,14.8,10,10.36,158.36,0,6/19/2021,6,2021
860,A,New York,Member,Male,Shampoo,Stationery,15.1,18,19.03,290.83,29,11/23/2020,11,2020
861,A,New York,Member,Female,Shampoo,Household,9.34,16,10.46,159.9,15,12/20/2024,12,2024
862,B,Los Angeles,Normal,Female,Notebook,Stationery,1.27,8,0.71,10.87,0,11/14/2023,11,2023
863,A,Chicago,Member,Male,Notebook,Personal Care,19.44,2,2.72,41.6,4,6/15/2021,6,2021
864,A,Chicago,Member,Male,Notebook,Stationery,2.83,6,1.19,18.17,1,6/12/2022,6,2022
865,A,New York,Normal,Female,Apple,Stationery,16.17,3,3.4,51.91,0,10/10/2023,10,2023
866,A,Chicago,Member,Female,Orange Juice,Household,4.67,13,4.25,64.96,6,10/14/2020,10,2020
867,B,Los Angeles,Member,Male,Detergent,Fruits,14.69,18,18.51,282.93,28,6/29/2022,6,2022
868,A,Chicago,Normal,Male,Shampoo,Beverages,5.88,13,5.35,81.79,0,6/20/2020,6,2020
869,B,Los Angeles,Member,Female,Notebook,Household,12.1,16,13.55,207.15,20,4/23/2022,4,2022
870,A,New York,Normal,Male,Apple,Stationery,4.14,15,4.35,66.45,0,11/25/2023,11,2023
871,A,New York,Member,Female,Shampoo,Fruits,9.86,15,10.35,158.25,15,9/19/2022,9,2022
872,A,Chicago,Normal,Male,Orange Juice,Personal Care,2.82,18,3.55,54.31,0,6/2/2020,6,2020
873,A,New York,Normal,Female,Shampoo,Personal Care,5.25,13,4.78,73.03,0,12/28/2021,12,2021
874,B,Los Angeles,Normal,Male,Orange Juice,Personal Care,6.42,18,8.09,123.65,0,5/30/2021,5,2021
875,A,Chicago,Member,Female,Detergent,Personal Care,4.3,14,4.21,64.41,6,4/11/2021,4,2021
876,A,New York,Member,Male,Shampoo,Beverages,3.13,17,3.72,56.93,5,1/20/2022,1,2022
877,B,Los Angeles,Member,Male,Apple,Fruits,16.36,10,11.45,175.05,17,8/2/2024,8,2024
878,A,New York,Member,Male,Apple,Stationery,11.71,11,9.02,137.83,13,5/1/2024,5,2024
879,A,Chicago,Normal,Male,Shampoo,Fruits,15.68,1,1.1,16.78,0,4/30/2024,4,2024
880,A,New York,Normal,Female,Shampoo,Personal Care,7.14,2,1,15.28,0,2/14/2021,2,2021
881,A,New York,Member,Female,Shampoo,Personal Care,20.98,16,23.5,359.18,35,12/29/2020,12,2020
882,B,Los Angeles,Member,Female,Shampoo,Household,10.45,3,2.19,33.54,3,5/10/2024,5,2024
883,B,Los Angeles,Member,Female,Apple,Stationery,8.61,19,11.45,175.04,17,12/29/2020,12,2020
884,A,New York,Member,Female,Apple,Beverages,12.16,19,16.17,247.21,24,4/17/2024,4,2024
885,A,New York,Normal,Male,Shampoo,Personal Care,6.11,2,0.86,13.08,0,5/5/2022,5,2022
886,A,New York,Normal,Female,Orange Juice,Stationery,17.83,8,9.98,152.62,0,4/25/2021,4,2021
887,A,Chicago,Member,Female,Shampoo,Personal Care,6.21,17,7.39,112.96,11,4/6/2021,4,2021
888,A,Chicago,Member,Female,Notebook,Fruits,10.65,19,14.16,216.51,21,9/22/2022,9,2022
889,B,Los Angeles,Normal,Female,Orange Juice,Personal Care,2.71,19,3.6,55.09,0,1/30/2020,1,2020
890,A,New York,Member,Female,Orange Juice,Personal Care,10.27,2,1.44,21.98,2,11/30/2023,11,2023
891,A,Chicago,Normal,Female,Notebook,Stationery,18.31,9,11.54,176.33,0,4/22/2024,4,2024
892,A,Chicago,Member,Male,Shampoo,Household,5.95,3,1.25,19.1,1,11/27/2024,11,2024
893,B,Los Angeles,Normal,Female,Shampoo,Beverages,7.27,16,8.14,124.46,0,4/19/2024,4,2024
894,A,Chicago,Normal,Male,Apple,Beverages,9.82,14,9.62,147.1,0,12/2/2022,12,2022
895,A,Chicago,Member,Male,Detergent,Household,8.24,13,7.5,114.62,11,9/12/2020,9,2020
896,B,Los Angeles,Member,Female,Orange Juice,Household,4.54,10,3.18,48.58,4,4/1/2023,4,2023
897,A,New York,Normal,Female,Notebook,Beverages,17.65,5,6.18,94.43,0,6/6/2024,6,2024
898,B,Los Angeles,Normal,Female,Apple,Household,1.54,19,2.05,31.31,0,2/1/2022,2,2022
899,A,Chicago,Normal,Female,Notebook,Personal Care,7.33,1,0.51,7.84,0,8/26/2024,8,2024
900,B,Los Angeles,Normal,Male,Orange Juice,Stationery,5.36,2,0.75,11.47,0,11/11/2020,11,2020
901,A,Chicago,Member,Male,Apple,Fruits,16.1,6,6.76,103.36,10,8/5/2021,8,2021
902,A,New York,Normal,Male,Detergent,Household,13.4,17,15.95,243.75,0,4/7/2022,4,2022
903,B,Los Angeles,Member,Male,Shampoo,Personal Care,20.92,18,26.36,402.92,40,11/10/2022,11,2022
904,A,Chicago,Member,Female,Shampoo,Household,18.41,7,9.02,137.89,13,11/20/2023,11,2023
905,B,Los Angeles,Member,Male,Notebook,Beverages,20.26,2,2.84,43.36,4,12/22/2021,12,2021
906,A,New York,Normal,Male,Detergent,Fruits,20.68,14,20.27,309.79,0,1/28/2021,1,2021
907,A,Chicago,Member,Female,Shampoo,Personal Care,16.57,17,19.72,301.41,30,4/13/2021,4,2021
908,B,Los Angeles,Normal,Male,Detergent,Household,5.33,2,0.75,11.41,0,2/2/2022,2,2022
909,A,New York,Member,Female,Orange Juice,Stationery,16.32,17,19.42,296.86,29,8/15/2022,8,2022
910,B,Los Angeles,Member,Male,Shampoo,Fruits,10.12,12,8.5,129.94,12,10/27/2022,10,2022
911,A,Chicago,Member,Male,Shampoo,Stationery,10.51,5,3.68,56.23,5,8/7/2024,8,2024
912,A,New York,Normal,Female,Notebook,Stationery,6.32,4,1.77,27.05,0,5/28/2021,5,2021
913,A,New York,Member,Male,Detergent,Household,12.12,9,7.64,116.72,11,7/12/2023,7,2023
914,A,New York,Member,Female,Apple,Household,10.69,2,1.5,22.88,2,1/20/2023,1,2023
915,A,Chicago,Member,Male,Detergent,Stationery,15.85,16,17.75,271.35,27,1/11/2022,1,2022
916,A,Chicago,Normal,Male,Apple,Fruits,4.6,7,2.25,34.45,0,1/26/2022,1,2022
917,A,New York,Normal,Female,Apple,Beverages,5.18,3,1.09,16.63,0,6/22/2020,6,2020
918,A,New York,Member,Male,Orange Juice,Beverages,6.64,11,5.11,78.15,7,9/20/2021,9,2021
919,A,New York,Member,Female,Apple,Household,16.03,19,21.32,325.89,32,7/11/2022,7,2022
920,B,Los Angeles,Normal,Female,Shampoo,Fruits,14.18,12,11.91,182.07,0,7/12/2024,7,2024
921,A,Chicago,Member,Female,Detergent,Fruits,17.99,12,15.11,230.99,23,8/13/2021,8,2021
922,A,New York,Member,Female,Shampoo,Personal Care,12.99,13,11.82,180.69,18,8/22/2020,8,2020
923,A,New York,Member,Female,Apple,Personal Care,13.91,4,3.89,59.53,5,10/14/2021,10,2021
924,A,New York,Normal,Male,Orange Juice,Stationery,2.23,3,0.47,7.16,0,7/18/2022,7,2022
925,B,Los Angeles,Member,Female,Notebook,Personal Care,19.96,4,5.59,85.43,8,4/3/2020,4,2020
926,A,New York,Normal,Male,Orange Juice,Personal Care,17.69,19,23.53,359.64,0,4/10/2022,4,2022
927,A,Chicago,Member,Male,Shampoo,Household,8.38,17,9.97,152.43,15,11/19/2020,11,2020
928,A,New York,Member,Female,Detergent,Stationery,9.4,3,1.97,30.17,3,7/6/2024,7,2024
929,B,Los Angeles,Normal,Male,Shampoo,Fruits,4.69,9,2.95,45.16,0,1/15/2022,1,2022
930,B,Los Angeles,Member,Male,Detergent,Personal Care,4.71,18,5.93,90.71,9,7/22/2024,7,2024
931,A,New York,Member,Male,Detergent,Beverages,15.74,19,20.93,319.99,31,8/12/2023,8,2023
932,B,Los Angeles,Normal,Male,Shampoo,Personal Care,15.45,11,11.9,181.85,0,8/21/2023,8,2023
933,A,New York,Member,Female,Orange Juice,Beverages,18.54,11,14.28,218.22,21,1/12/2024,1,2024
934,A,New York,Member,Female,Orange Juice,Personal Care,3.24,3,0.68,10.4,1,2/16/2021,2,2021
935,A,Chicago,Normal,Female,Shampoo,Beverages,7.94,18,10,152.92,0,3/18/2023,3,2023
936,B,Los Angeles,Member,Male,Apple,Beverages,5.92,7,2.9,44.34,4,5/2/2024,5,2024
937,A,Chicago,Member,Female,Shampoo,Fruits,5.8,18,7.31,111.71,11,3/24/2024,3,2024
938,A,New York,Member,Female,Shampoo,Personal Care,12.98,12,10.9,166.66,16,8/29/2023,8,2023
939,A,New York,Normal,Male,Apple,Stationery,5.1,2,0.71,10.91,0,7/9/2021,7,2021
940,A,New York,Member,Female,Notebook,Household,19.02,6,7.99,122.11,12,5/6/2024,5,2024
941,A,Chicago,Member,Female,Orange Juice,Stationery,8.95,7,4.39,67.04,6,9/25/2024,9,2024
942,A,New York,Normal,Female,Shampoo,Personal Care,10.92,18,13.76,210.32,0,10/16/2024,10,2024
943,A,New York,Member,Male,Apple,Household,10.77,4,3.02,46.1,4,3/8/2020,3,2020
944,B,Los Angeles,Normal,Female,Orange Juice,Fruits,3.14,19,4.18,63.84,0,3/31/2020,3,2020
945,B,Los Angeles,Member,Female,Orange Juice,Personal Care,13.01,16,14.57,222.73,22,7/21/2021,7,2021
946,A,Chicago,Normal,Male,Notebook,Personal Care,7.43,8,4.16,63.6,0,2/28/2020,2,2020
947,A,Chicago,Normal,Male,Notebook,Personal Care,13.7,20,19.18,293.18,0,4/29/2023,4,2023
948,A,New York,Normal,Male,Orange Juice,Beverages,15.49,16,17.35,265.19,0,10/31/2021,10,2021
949,B,Los Angeles,Member,Female,Shampoo,Beverages,19.42,2,2.72,41.56,4,3/27/2020,3,2020
950,A,Chicago,Normal,Male,Shampoo,Personal Care,10.56,18,13.31,203.39,0,8/4/2021,8,2021
951,A,Chicago,Member,Male,Shampoo,Household,20.11,14,19.71,301.25,30,12/27/2022,12,2022
952,A,Chicago,Normal,Male,Orange Juice,Fruits,19.88,1,1.39,21.27,0,9/1/2024,9,2024
953,A,Chicago,Normal,Male,Notebook,Household,4.72,20,6.61,101.01,0,10/12/2023,10,2023
954,A,Chicago,Member,Male,Apple,Beverages,13.18,13,11.99,183.33,18,5/14/2020,5,2020
955,A,Chicago,Member,Male,Orange Juice,Household,20.81,17,24.76,378.53,37,1/20/2023,1,2023
956,A,Chicago,Member,Female,Orange Juice,Personal Care,17.18,19,22.85,349.27,34,8/28/2022,8,2022
957,A,Chicago,Member,Male,Shampoo,Personal Care,20.12,14,19.72,301.4,30,10/6/2021,10,2021
958,A,New York,Member,Female,Notebook,Household,20.28,20,28.39,433.99,43,2/6/2020,2,2020
959,A,Chicago,Normal,Male,Detergent,Household,1.91,5,0.67,10.22,0,9/9/2024,9,2024
960,A,Chicago,Member,Female,Apple,Personal Care,8.78,8,4.92,75.16,7,9/19/2020,9,2020
961,A,Chicago,Member,Male,Notebook,Stationery,10.37,9,6.53,99.86,9,8/18/2024,8,2024
962,A,Chicago,Normal,Male,Apple,Stationery,12.94,3,2.72,41.54,0,9/14/2024,9,2024
963,B,Los Angeles,Normal,Male,Apple,Personal Care,17.01,15,17.86,273.01,0,3/12/2024,3,2024
964,A,New York,Normal,Female,Detergent,Beverages,16.15,7,7.91,120.96,0,9/2/2024,9,2024
965,B,Los Angeles,Normal,Female,Detergent,Fruits,9.14,12,7.68,117.36,0,9/10/2024,9,2024
966,A,Chicago,Member,Female,Notebook,Fruits,5.99,20,8.39,128.19,12,4/9/2020,4,2020
967,B,Los Angeles,Member,Male,Notebook,Beverages,3.31,20,4.63,70.83,7,5/30/2020,5,2020
968,A,New York,Normal,Male,Detergent,Stationery,14.02,2,1.96,30,0,8/30/2023,8,2023
969,A,New York,Normal,Male,Apple,Household,7.63,11,5.88,89.81,0,8/19/2021,8,2021
970,A,New York,Normal,Male,Notebook,Stationery,18.7,6,7.85,120.05,0,2/26/2021,2,2021
971,A,Chicago,Normal,Male,Shampoo,Beverages,7.12,19,9.47,144.75,0,8/28/2020,8,2020
972,A,New York,Normal,Female,Shampoo,Personal Care,13.28,2,1.86,28.42,0,9/15/2020,9,2020
973,A,New York,Member,Female,Detergent,Household,6.22,10,4.35,66.55,6,1/17/2024,1,2024
974,A,New York,Normal,Female,Notebook,Household,6.41,8,3.59,54.87,0,9/5/2021,9,2021
975,A,New York,Member,Male,Detergent,Personal Care,10.01,2,1.4,21.42,2,8/31/2020,8,2020
976,A,New York,Member,Male,Shampoo,Household,7.51,11,5.78,88.39,8,2/8/2024,2,2024
977,A,Chicago,Member,Female,Apple,Personal Care,15.18,7,7.44,113.7,11,4/17/2020,4,2020
978,B,Los Angeles,Member,Male,Notebook,Fruits,2.04,10,1.43,21.83,2,6/26/2024,6,2024
979,A,Chicago,Member,Female,Orange Juice,Fruits,18.34,13,16.69,255.11,25,10/30/2021,10,2021
980,B,Los Angeles,Normal,Male,Orange Juice,Beverages,1.09,8,0.61,9.33,0,11/30/2022,11,2022
981,A,New York,Member,Male,Shampoo,Fruits,17.56,16,19.67,300.63,30,9/28/2024,9,2024
982,A,Chicago,Member,Male,Apple,Stationery,1.23,1,0.09,1.32,0,5/8/2024,5,2024
983,A,Chicago,Normal,Female,Apple,Personal Care,8.02,9,5.05,77.23,0,3/30/2023,3,2023
984,B,Los Angeles,Member,Female,Orange Juice,Fruits,11.14,2,1.56,23.84,2,3/26/2024,3,2024
985,A,Chicago,Member,Male,Shampoo,Household,20.96,2,2.93,44.85,4,8/26/2022,8,2022
986,A,New York,Member,Male,Orange Juice,Personal Care,6.85,19,9.11,139.26,13,12/6/2022,12,2022
987,A,New York,Normal,Male,Apple,Fruits,2.31,19,3.07,46.96,0,8/18/2020,8,2020
988,A,New York,Member,Female,Apple,Stationery,11.35,9,7.15,109.3,10,1/23/2023,1,2023
989,B,Los Angeles,Member,Female,Shampoo,Beverages,10.49,9,6.61,101.02,10,12/1/2024,12,2024
990,A,Chicago,Member,Female,Notebook,Stationery,5.67,10,3.97,60.67,6,3/11/2022,3,2022
991,A,Chicago,Normal,Female,Detergent,Stationery,8.18,1,0.57,8.75,0,7/12/2021,7,2021
992,A,New York,Normal,Male,Notebook,Household,11.33,9,7.14,109.11,0,9/25/2021,9,2021
993,A,New York,Normal,Female,Apple,Stationery,4.59,19,6.1,93.31,0,7/20/2023,7,2023
994,A,New York,Normal,Female,Orange Juice,Personal Care,5.16,13,4.7,71.78,0,5/17/2021,5,2021
995,A,New York,Member,Male,Notebook,Personal Care,6.6,5,2.31,35.31,3,6/28/2020,6,2020
996,A,New York,Member,Female,Shampoo,Stationery,1.55,11,1.19,18.24,1,10/17/2024,10,2024
997,A,New York,Member,Male,Detergent,Personal Care,2.44,7,1.2,18.28,1,10/21/2022,10,2022
998,A,New York,Member,Female,Shampoo,Stationery,17.92,2,2.51,38.35,3,8/22/2022,8,2022
999,A,New York,Member,Female,Shampoo,Beverages,17.41,4,4.87,74.51,7,10/3/2020,10,2020
1000,A,New York,Normal,Male,Orange Juice,Stationery,4.11,4,1.15,17.59,0,4/1/2023,4,2023
